Zone_1,Zone_2,Type,Order,Distance,Frequency_MHz,Severity,Device_1,Device_2,Parent_Freq1,Parent_Freq2
Parking Lot   East and West Stage,Zone 6,Cross-Zone,3f1-2f2,50.16,910.525,Medium,Shure PSM-1000 L8 - ',Lectro Standard Block 21 - Donovan McNiven #2,665.975,543.7
Parking Lot   East and West Stage,Parking Lot   East and West Stage,Intra-Zone,3f1-2f2,0.0,910.525,Medium,Senn Evol G2 B - ',Shure UHF-R H4 - ',656.175,529.0
Parking Lot   East and West Stage,Parking Lot   East and West Stage,Intra-Zone,3f2-2f1,0.0,910.525,Medium,Senn Evol G2 B - ',Shure UHF-R H4 - ',656.175,529.0
Parking Lot   East and West Stage,Parking Lot   East and West Stage,Intra-Zone,3f1-2f2,0.0,910.55,Medium,Senn Evol G2 B - ',Shure UHF-R G1 - NAME GOES HERE,647.15,515.45
Parking Lot   East and West Stage,Parking Lot   East and West Stage,Intra-Zone,3f2-2f1,0.0,910.55,Medium,Senn Evol G2 B - ',Shure UHF-R G1 - NAME GOES HERE,647.15,515.45
Parking Lot   East and West Stage,Zone 6,Cross-Zone,3f1-2f2,50.16,910.6,Medium,Shure PSM-1000 L8 - ',Lectro Standard Block 21 - Donovan McNiven #1,665.6,543.1
Parking Lot   East and West Stage,Parking Lot   East and West Stage,Intra-Zone,3f1-2f2,0.0,910.625,Medium,RFWS Senn  36Mhz 662-698 - ',Lectro Standard Block 22 - '0/4,679.275,563.6
Parking Lot   East and West Stage,Parking Lot   East and West Stage,Intra-Zone,3f2-2f1,0.0,910.625,Medium,RFWS Senn  36Mhz 662-698 - ',Lectro Standard Block 22 - '0/4,679.275,563.6
Parking Lot   East and West Stage,Zone 2,Cross-Zone,3f1-2f2,12.04,910.8,Medium,Shure PSM-1000 L8 - NAME GOES HERE,Lectro Standard Block 21 - CP24 Mic 1,665.0,542.1
Parking Lot   East and West Stage,Zone 1,Cross-Zone,3f1-2f2,47.8,910.85,Medium,Shure ULXD4 J50 - ',Senn EM3732 A - ACR2 RF 20,619.95,474.5
Parking Lot   East and West Stage,Zone 3,Cross-Zone,3f1-2f2,86.31,910.875,Medium,RFWS Senn  36Mhz 662-698 - ',Lectro Standard Block 22 - Mathew McNiven #2,681.425,566.7
Parking Lot   East and West Stage,Zone 1,Cross-Zone,2f1-f2,47.8,910.955,High,Generic - 662-698,Senn EM3732 A - ACR2 RF 21,695.085,479.215
Parking Lot   East and West Stage,Parking Lot   East and West Stage,Intra-Zone,2f1-f2,0.0,911.0,High,Lectro Standard Block 27 - CP24 IFB 18  Patio,Shure PSM-1000 G10 - NAME GOES HERE,692.1,473.2
Parking Lot   East and West Stage,Parking Lot   East and West Stage,Intra-Zone,2f2-f1,0.0,911.0,High,Lectro Standard Block 27 - CP24 IFB 18  Patio,Shure PSM-1000 G10 - NAME GOES HERE,692.1,473.2
Parking Lot   East and West Stage,Parking Lot   East and West Stage,Intra-Zone,3f2-2f1,0.0,911.05,Medium,Shure PSM-1000 L8 - ',Shure ULXD4 J50 - ',690.0,579.475
Parking Lot   East and West Stage,Parking Lot   East and West Stage,Intra-Zone,3f1-2f2,0.0,911.05,Medium,Shure PSM-1000 L8 - ',Shure ULXD4 J50 - ',690.0,579.475
Parking Lot   East and West Stage,Parking Lot   East and West Stage,Intra-Zone,3f1-2f2,0.0,911.1,Medium,Senn Evol G2 B - ',Sennheiser EM3732-II L - ',645.8,513.15
Parking Lot   East and West Stage,Zone 4,Cross-Zone,3f1-2f2,66.48,911.1,Medium,RFWS Senn  36Mhz 662-698 - ',"Lectro Standard Block 22 - Dylan NcNiven, 1",683.7,570.0
Zone 3,Zone 3,Intra-Zone,3f2-2f1,0.0,911.1,Medium,Generic - Brett Harman #6,Lectro Standard Block 22 - Mathew McNiven #1,680.5,565.2
Parking Lot   East and West Stage,Parking Lot   East and West Stage,Intra-Zone,3f2-2f1,0.0,911.1,Medium,Senn Evol G2 B - ',Sennheiser EM3732-II L - ',645.8,513.15
Zone 3,Zone 3,Intra-Zone,3f1-2f2,0.0,911.1,Medium,Generic - Brett Harman #6,Lectro Standard Block 22 - Mathew McNiven #1,680.5,565.2
Parking Lot   East and West Stage,Zone 1,Cross-Zone,3f1-2f2,47.8,911.2,Medium,Lectrosonics 100 KHz Block 26 - 'B/2,Lectro Standard Block 22 - Master IFM 5,683.4,569.5
Parking Lot   East and West Stage,Parking Lot   East and West Stage,Intra-Zone,3f1-2f2,0.0,911.225,Medium,Senn Evol G2 B - ',Shure UHF-R G1 - ',656.175,528.65
Parking Lot   East and West Stage,Parking Lot   East and West Stage,Intra-Zone,3f2-2f1,0.0,911.225,Medium,Senn Evol G2 B - ',Shure UHF-R G1 - ',656.175,528.65
Parking Lot   East and West Stage,Zone 2,Cross-Zone,3f1-2f2,12.04,911.25,Medium,Shure PSM-1000 L8 - NAME GOES HERE,Lectro Standard Block 21 - CP24 Mic 3,667.35,545.4
Parking Lot   East and West Stage,Zone 1,Cross-Zone,3f2-2f1,47.8,911.3,Medium,Shure UHF-R G1 - NAME GOES HERE,Generic - Spare Senn IEM 6,512.6,645.5
Parking Lot   East and West Stage,Parking Lot   East and West Stage,Intra-Zone,3f1-2f2,0.0,911.375,Medium,RFWS Senn  36Mhz 662-698 - NAME GOES HERE,Generic - 'Senn IEM,681.125,566.0
Parking Lot   East and West Stage,Parking Lot   East and West Stage,Intra-Zone,2f2-f1,0.0,911.375,High,Lectro Standard Block 27 - CP24 IFB 18  Patio,Shure PSM-1000 G10 - NAME GOES HERE,692.1,472.825
Parking Lot   East and West Stage,Parking Lot   East and West Stage,Intra-Zone,3f2-2f1,0.0,911.375,Medium,RFWS Senn  36Mhz 662-698 - NAME GOES HERE,Generic - 'Senn IEM,681.125,566.0
Parking Lot   East and West Stage,Parking Lot   East and West Stage,Intra-Zone,2f1-f2,0.0,911.375,High,Lectro Standard Block 27 - CP24 IFB 18  Patio,Shure PSM-1000 G10 - NAME GOES HERE,692.1,472.825
Parking Lot   East and West Stage,Zone 2,Cross-Zone,3f1-2f2,12.04,911.4,Medium,Shure PSM-1000 L8 - ',Lectro Standard Block 21 - CP24 Mic 2,665.6,542.7
Parking Lot   East and West Stage,Parking Lot   East and West Stage,Intra-Zone,3f1-2f2,0.0,911.425,Medium,RFWS Senn  36Mhz 662-698 - ',Lectro Standard Block 22 - '0/0,679.275,563.2
Parking Lot   East and West Stage,Parking Lot   East and West Stage,Intra-Zone,3f2-2f1,0.0,911.425,Medium,RFWS Senn  36Mhz 662-698 - ',Lectro Standard Block 22 - '0/0,679.275,563.2
Parking Lot   East and West Stage,Parking Lot   East and West Stage,Intra-Zone,3f1-2f2,0.0,911.475,Medium,RFWS Senn  36Mhz 662-698 - ',Lectro Standard Block 22 - '0/B,680.025,564.3
Parking Lot   East and West Stage,Parking Lot   East and West Stage,Intra-Zone,3f2-2f1,0.0,911.475,Medium,RFWS Senn  36Mhz 662-698 - ',Lectro Standard Block 22 - '0/B,680.025,564.3
Parking Lot   East and West Stage,Zone 4,Cross-Zone,3f1-2f2,66.48,911.5,Medium,RFWS Senn  36Mhz 662-698 - ',"Lectro Standard Block 22 - Dylan Mcniven, 2",684.1,570.4
Parking Lot   East and West Stage,Parking Lot   East and West Stage,Intra-Zone,3f2-2f1,0.0,911.5,Medium,Lectrosonics 100 KHz Block 26 - 'D/D,Shure ULXD4 J50 - ',687.7,575.8
Parking Lot   East and West Stage,Parking Lot   East and West Stage,Intra-Zone,3f1-2f2,0.0,911.5,Medium,Lectrosonics 100 KHz Block 26 - 'D/D,Shure ULXD4 J50 - ',687.7,575.8
Parking Lot   East and West Stage,Parking Lot   East and West Stage,Intra-Zone,3f2-2f1,0.0,911.6,Medium,Shure UHF-R K4E - NAME GOES HERE,Shure PSM-1000 G10 - NAME GOES HERE,618.4,471.8
Parking Lot   East and West Stage,Parking Lot   East and West Stage,Intra-Zone,3f2-2f1,0.0,911.6,Medium,RFWS Senn  36Mhz 662-698 - ',Lectro Standard Block 22 - '0/4,679.6,563.6
Parking Lot   East and West Stage,Parking Lot   East and West Stage,Intra-Zone,3f1-2f2,0.0,911.6,Medium,RFWS Senn  36Mhz 662-698 - ',Lectro Standard Block 22 - '0/4,679.6,563.6
Parking Lot   East and West Stage,Parking Lot   East and West Stage,Intra-Zone,3f1-2f2,0.0,911.6,Medium,Shure UHF-R K4E - NAME GOES HERE,Shure PSM-1000 G10 - NAME GOES HERE,618.4,471.8
Zone 1,Zone 1,Intra-Zone,3f2-2f1,0.0,911.63,Medium,Lectro Standard Block 25 - Master IFM 3,Senn EM3732 A - ACR4 RF 9,649.2,517.985
Zone 1,Zone 1,Intra-Zone,3f1-2f2,0.0,911.63,Medium,Lectro Standard Block 25 - Master IFM 3,Senn EM3732 A - ACR4 RF 9,649.2,517.985
Parking Lot   East and West Stage,Zone 1,Cross-Zone,3f1-2f2,47.8,911.64,Medium,Senn Evol G2 B - ',Senn EM3732 A - ACR4 RF 8,647.15,514.905
Parking Lot   East and West Stage,Zone 6,Cross-Zone,3f1-2f2,50.16,911.725,Medium,Shure PSM-1000 L8 - ',Lectro Standard Block 21 - Donovan McNiven #1,665.975,543.1
Parking Lot   East and West Stage,Parking Lot   East and West Stage,Intra-Zone,3f2-2f1,0.0,911.8,Medium,Shure ULXD4 J50 - ',Shure PSM-1000 G10 - NAME GOES HERE,619.95,474.025
Parking Lot   East and West Stage,Parking Lot   East and West Stage,Intra-Zone,3f1-2f2,0.0,911.8,Medium,Shure ULXD4 J50 - ',Shure PSM-1000 G10 - NAME GOES HERE,619.95,474.025
Parking Lot   East and West Stage,Zone 1,Cross-Zone,2f1-f2,47.8,911.835,High,Lectro Standard Block 27 - CP24 IFB 18  Patio,Senn EM3732 A - ACR4 RF 2,692.1,472.365
Parking Lot   East and West Stage,Zone 1,Cross-Zone,3f2-2f1,47.8,911.9,Medium,Shure UHF-R G1 - NAME GOES HERE,Lectro Standard Block 25 - Master IFM 2,515.45,647.6
Parking Lot   East and West Stage,Parking Lot   East and West Stage,Intra-Zone,3f1-2f2,0.0,911.95,Medium,Senn Evol G2 B - ',Shure UHF-R H4 - ',656.65,529.0
Parking Lot   East and West Stage,Parking Lot   East and West Stage,Intra-Zone,3f2-2f1,0.0,911.95,Medium,Senn Evol G2 B - ',Shure UHF-R H4 - ',656.65,529.0
Parking Lot   East and West Stage,Parking Lot   East and West Stage,Intra-Zone,3f2-2f1,0.0,912.05,Medium,Shure PSM-1000 L8 - NAME GOES HERE,Lectrosonics 100 KHz Block 21 - '4/A,667.35,545.0
Parking Lot   East and West Stage,Parking Lot   East and West Stage,Intra-Zone,3f1-2f2,0.0,912.05,Medium,Shure PSM-1000 L8 - NAME GOES HERE,Lectrosonics 100 KHz Block 21 - '4/A,667.35,545.0
Parking Lot   East and West Stage,Zone 1,Cross-Zone,3f1-2f2,47.8,912.1,Medium,RFWS Senn  36Mhz 662-698 - ',Lectro Standard Block 22 - Master IFM 5,683.7,569.5
Parking Lot   East and West Stage,Zone 1,Cross-Zone,2f1-f2,47.8,912.165,High,Generic - 662-698,Senn EM3732 A - ACR2 RF 21,695.69,479.215
Parking Lot   East and West Stage,Parking Lot   East and West Stage,Intra-Zone,3f1-2f2,0.0,912.175,Medium,Senn Evol G2 B - ',Shure UHF-R G1 - NAME GOES HERE,656.175,528.175
Parking Lot   East and West Stage,Parking Lot   East and West Stage,Intra-Zone,3f2-2f1,0.0,912.175,Medium,Senn Evol G2 B - ',Shure UHF-R G1 - NAME GOES HERE,656.175,528.175
Parking Lot   East and West Stage,Parking Lot   East and West Stage,Intra-Zone,3f1-2f2,0.0,912.2,Medium,Senn Evol G2 B - ',Shure UHF-R G1 - NAME GOES HERE,645.8,512.6
Parking Lot   East and West Stage,Parking Lot   East and West Stage,Intra-Zone,3f2-2f1,0.0,912.2,Medium,Senn Evol G2 B - ',Shure UHF-R G1 - NAME GOES HERE,645.8,512.6
Parking Lot   East and West Stage,Parking Lot   East and West Stage,Intra-Zone,3f1-2f2,0.0,912.275,Medium,RFWS Senn  36Mhz 662-698 - ',Generic - 'Senn IEM,681.425,566.0
Parking Lot   East and West Stage,Parking Lot   East and West Stage,Intra-Zone,3f2-2f1,0.0,912.275,Medium,RFWS Senn  36Mhz 662-698 - ',Generic - 'Senn IEM,681.425,566.0
Parking Lot   East and West Stage,Zone 4,Cross-Zone,3f1-2f2,66.48,912.3,Medium,RFWS Senn  36Mhz 662-698 - ',"Lectro Standard Block 22 - Dylan NcNiven, 1",684.1,570.0
Parking Lot   East and West Stage,Zone 1,Cross-Zone,3f1-2f2,47.8,912.37,Medium,Shure UHF-R K4E - NAME GOES HERE,Senn EM3732 A - ACR2 RF 21,623.6,479.215
Parking Lot   East and West Stage,Parking Lot   East and West Stage,Intra-Zone,2f2-f1,0.0,912.4,High,Lectro Standard Block 27 - CP24 IFB 18  Patio,Shure PSM-1000 G10 - NAME GOES HERE,692.1,471.8
Parking Lot   East and West Stage,Parking Lot   East and West Stage,Intra-Zone,3f1-2f2,0.0,912.4,Medium,RFWS Senn  36Mhz 662-698 - ',Lectro Standard Block 22 - '0/0,679.6,563.2
Parking Lot   East and West Stage,Parking Lot   East and West Stage,Intra-Zone,3f2-2f1,0.0,912.4,Medium,RFWS Senn  36Mhz 662-698 - ',Lectro Standard Block 22 - '0/0,679.6,563.2
Zone 3,Zone 5,Cross-Zone,3f1-2f2,49.04,912.4,Medium,Generic Generic - Brett Harman #5,Lectro Standard Block 21 - Brian Van Tx 2,675.0,556.3
Parking Lot   East and West Stage,Parking Lot   East and West Stage,Intra-Zone,2f1-f2,0.0,912.4,High,Lectro Standard Block 27 - CP24 IFB 18  Patio,Shure PSM-1000 G10 - NAME GOES HERE,692.1,471.8
Parking Lot   East and West Stage,Zone 1,Cross-Zone,3f1-2f2,47.8,912.43,Medium,Shure UHF-R K4E - NAME GOES HERE,Senn EM3732 A - ACR2 RF 19,618.4,471.385
Parking Lot   East and West Stage,Zone 2,Cross-Zone,3f1-2f2,12.04,912.525,Medium,Shure PSM-1000 L8 - ',Lectro Standard Block 21 - CP24 Mic 2,665.975,542.7
Parking Lot   East and West Stage,Zone 2,Cross-Zone,3f1-2f2,12.04,912.6,Medium,Shure PSM-1000 L8 - ',Lectro Standard Block 21 - CP24 Mic 1,665.6,542.1
Parking Lot   East and West Stage,Parking Lot   East and West Stage,Intra-Zone,3f2-2f1,0.0,912.65,Medium,Senn Evol G2 B - ',Shure UHF-R G1 - ',656.65,528.65
Parking Lot   East and West Stage,Parking Lot   East and West Stage,Intra-Zone,3f1-2f2,0.0,912.65,Medium,Senn Evol G2 B - ',Shure UHF-R G1 - ',656.65,528.65
Parking Lot   East and West Stage,Parking Lot   East and West Stage,Intra-Zone,3f1-2f2,0.0,912.725,Medium,Shure PSM-1000 L8 - ',Shure ULXD4 J50 - ',688.775,576.8
Parking Lot   East and West Stage,Parking Lot   East and West Stage,Intra-Zone,3f2-2f1,0.0,912.725,Medium,Shure PSM-1000 L8 - ',Shure ULXD4 J50 - ',688.775,576.8
Parking Lot   East and West Stage,Parking Lot   East and West Stage,Intra-Zone,3f1-2f2,0.0,912.75,Medium,Senn Evol G2 B - ',Shure UHF-R G1 - NAME GOES HERE,647.15,514.35
Parking Lot   East and West Stage,Parking Lot   East and West Stage,Intra-Zone,3f2-2f1,0.0,912.75,Medium,Senn Evol G2 B - ',Shure UHF-R G1 - NAME GOES HERE,647.15,514.35
Parking Lot   East and West Stage,Zone 1,Cross-Zone,2f1-f2,47.8,912.815,High,Lectro Standard Block 27 - CP24 IFB 18  Patio,Senn EM3732 A - ACR2 RF 19,692.1,471.385
Parking Lot   East and West Stage,Parking Lot   East and West Stage,Intra-Zone,3f1-2f2,0.0,912.875,Medium,RFWS Senn  36Mhz 662-698 - ',Lectro Standard Block 22 - '0/4,680.025,563.6
Parking Lot   East and West Stage,Parking Lot   East and West Stage,Intra-Zone,3f2-2f1,0.0,912.875,Medium,RFWS Senn  36Mhz 662-698 - ',Lectro Standard Block 22 - '0/4,680.025,563.6
Parking Lot   East and West Stage,Zone 3,Cross-Zone,3f2-2f1,86.31,912.9,Medium,Lectro Standard Block 22 - '0/B,Generic - Brett Harman #6,564.3,680.5
Parking Lot   East and West Stage,Zone 3,Cross-Zone,3f1-2f2,86.31,912.975,Medium,RFWS Senn  36Mhz 662-698 - NAME GOES HERE,Lectro Standard Block 22 - Mathew McNiven #1,681.125,565.2
Zone 1,Zone 1,Intra-Zone,3f1-2f2,0.0,912.99,Medium,Lectro Standard Block 25 - Master IFM 2,Senn EM3732 A - ACR4 RF 8,647.6,514.905
Zone 1,Zone 1,Intra-Zone,3f2-2f1,0.0,912.99,Medium,Lectro Standard Block 25 - Master IFM 2,Senn EM3732 A - ACR4 RF 8,647.6,514.905
Parking Lot   East and West Stage,Zone 1,Cross-Zone,3f1-2f2,47.8,913.1,Medium,Lectrosonics 100 KHz Block 26 - 'D/D,Lectro Standard Block 22 - Master IFM 6,687.7,575.0
Parking Lot   East and West Stage,Parking Lot   East and West Stage,Intra-Zone,3f1-2f2,0.0,913.15,Medium,Lectro Standard Block 27 - CP24 IFB 18  Patio,Shure ULXD4 J50 - ',692.1,581.575
Parking Lot   East and West Stage,Parking Lot   East and West Stage,Intra-Zone,3f2-2f1,0.0,913.15,Medium,Lectro Standard Block 27 - CP24 IFB 18  Patio,Shure ULXD4 J50 - ',692.1,581.575
Parking Lot   East and West Stage,Zone 1,Cross-Zone,3f2-2f1,47.8,913.3,Medium,Shure UHF-R H4 - ',Lectro Standard Block 25 - Master IFM 4,529.0,657.1
Parking Lot   East and West Stage,Zone 1,Cross-Zone,3f1-2f2,47.8,913.3,Medium,RFWS Senn  36Mhz 662-698 - ',Lectro Standard Block 22 - Master IFM 5,684.1,569.5
Parking Lot   East and West Stage,Zone 2,Cross-Zone,3f1-2f2,12.04,913.375,Medium,Sennheiser EM3732-II L - ',Generic Generic - CP24 Intercom Tx,621.825,476.05
Parking Lot   East and West Stage,Zone 2,Cross-Zone,2f1-f2,12.04,913.38,High,Generic - 662-698,Generic Generic - CP24 Intercom Tx,694.715,476.05
Parking Lot   East and West Stage,Zone 1,Cross-Zone,2f1-f2,47.8,913.395,High,Lectro Standard Block 27 - CP24 IFB 18  Patio,Senn EM3732 A - ACR4 RF 1,692.1,470.805
Parking Lot   East and West Stage,Parking Lot   East and West Stage,Intra-Zone,3f2-2f1,0.0,913.45,Medium,Shure ULXD4 J50 - ',Shure PSM-1000 G10 - NAME GOES HERE,619.95,473.2
Parking Lot   East and West Stage,Parking Lot   East and West Stage,Intra-Zone,3f1-2f2,0.0,913.45,Medium,Shure ULXD4 J50 - ',Shure PSM-1000 G10 - NAME GOES HERE,619.95,473.2
Parking Lot   East and West Stage,Parking Lot   East and West Stage,Intra-Zone,3f1-2f2,0.0,913.475,Medium,Senn Evol G2 B - ',Shure UHF-R H4 - ',656.175,527.525
Parking Lot   East and West Stage,Parking Lot   East and West Stage,Intra-Zone,3f2-2f1,0.0,913.475,Medium,Senn Evol G2 B - ',Shure UHF-R H4 - ',656.175,527.525
Parking Lot   East and West Stage,Zone 1,Cross-Zone,3f2-2f1,47.8,913.5,Medium,Shure UHF-R G1 - NAME GOES HERE,Lectro Standard Block 25 - Master IFM 3,517.05,649.2
Parking Lot   East and West Stage,Zone 1,Cross-Zone,3f1-2f2,47.8,913.59,Medium,Shure UHF-R K4E - NAME GOES HERE,Senn EM3732 A - ACR4 RF 1,618.4,470.805
Parking Lot   East and West Stage,Parking Lot   East and West Stage,Intra-Zone,3f1-2f2,0.0,913.6,Medium,Senn Evol G2 B - ',Shure UHF-R G1 - NAME GOES HERE,656.65,528.175
Parking Lot   East and West Stage,Parking Lot   East and West Stage,Intra-Zone,3f2-2f1,0.0,913.6,Medium,Senn Evol G2 B - ',Shure UHF-R G1 - NAME GOES HERE,656.65,528.175
Parking Lot   East and West Stage,Parking Lot   East and West Stage,Intra-Zone,3f1-2f2,0.0,913.675,Medium,RFWS Senn  36Mhz 662-698 - ',Lectro Standard Block 22 - '0/0,680.025,563.2
Parking Lot   East and West Stage,Parking Lot   East and West Stage,Intra-Zone,3f2-2f1,0.0,913.675,Medium,RFWS Senn  36Mhz 662-698 - ',Lectro Standard Block 22 - '0/0,680.025,563.2
Parking Lot   East and West Stage,Zone 2,Cross-Zone,3f1-2f2,12.04,913.725,Medium,Shure PSM-1000 L8 - ',Lectro Standard Block 21 - CP24 Mic 1,665.975,542.1
Parking Lot   East and West Stage,Zone 3,Cross-Zone,3f1-2f2,86.31,913.875,Medium,RFWS Senn  36Mhz 662-698 - ',Lectro Standard Block 22 - Mathew McNiven #1,681.425,565.2
Parking Lot   East and West Stage,Zone 1,Cross-Zone,3f2-2f1,47.8,914.0,Medium,Shure UHF-R G1 - ',Lectro Standard Block 25 - Master IFM 4,528.65,657.1
Parking Lot   East and West Stage,Parking Lot   East and West Stage,Intra-Zone,3f2-2f1,0.0,914.05,Medium,Shure PSM-1000 L8 - NAME GOES HERE,Lectrosonics 100 KHz Block 21 - '4/0,667.35,544.0
Parking Lot   East and West Stage,Parking Lot   East and West Stage,Intra-Zone,3f1-2f2,0.0,914.05,Medium,Shure PSM-1000 L8 - NAME GOES HERE,Lectrosonics 100 KHz Block 21 - '4/0,667.35,544.0
Parking Lot   East and West Stage,Parking Lot   East and West Stage,Intra-Zone,2f1-f2,0.0,914.055,High,Generic - 662-698,Shure PSM-1000 G10 - NAME GOES HERE,694.715,475.375
Parking Lot   East and West Stage,Parking Lot   East and West Stage,Intra-Zone,2f2-f1,0.0,914.055,High,Generic - 662-698,Shure PSM-1000 G10 - NAME GOES HERE,694.715,475.375
Parking Lot   East and West Stage,Zone 1,Cross-Zone,3f2-2f1,47.8,914.1,Medium,Shure UHF-R G1 - NAME GOES HERE,Lectro Standard Block 25 - Master IFM 2,514.35,647.6
Parking Lot   East and West Stage,Zone 2,Cross-Zone,2f1-f2,12.04,914.12,High,Generic - 662-698,Generic Generic - CP24 Intercom Tx,695.085,476.05
Parking Lot   East and West Stage,Parking Lot   East and West Stage,Intra-Zone,3f1-2f2,0.0,914.15,Medium,Lectro Standard Block 27 - CP24 IFB 18  Patio,Shure ULXD4 J50 - ',692.1,581.075
Parking Lot   East and West Stage,Parking Lot   East and West Stage,Intra-Zone,3f2-2f1,0.0,914.15,Medium,Lectro Standard Block 27 - CP24 IFB 18  Patio,Shure ULXD4 J50 - ',692.1,581.075
Parking Lot   East and West Stage,Parking Lot   East and West Stage,Intra-Zone,3f1-2f2,0.0,914.2,Medium,Shure ULXD4 J50 - ',Shure PSM-1000 G10 - NAME GOES HERE,619.95,472.825
Parking Lot   East and West Stage,Parking Lot   East and West Stage,Intra-Zone,3f2-2f1,0.0,914.2,Medium,Shure ULXD4 J50 - ',Shure PSM-1000 G10 - NAME GOES HERE,619.95,472.825
Parking Lot   East and West Stage,Parking Lot   East and West Stage,Intra-Zone,3f2-2f1,0.0,914.275,Medium,Senn Evol G2 B - ',Shure UHF-R H4 - ',656.175,527.125
Parking Lot   East and West Stage,Parking Lot   East and West Stage,Intra-Zone,3f1-2f2,0.0,914.275,Medium,Senn Evol G2 B - ',Shure UHF-R H4 - ',656.175,527.125
Parking Lot   East and West Stage,Zone 3,Cross-Zone,3f2-2f1,86.31,914.3,Medium,Lectro Standard Block 22 - '0/4,Generic - Brett Harman #6,563.6,680.5
Zone 3,Zone 3,Intra-Zone,3f1-2f2,0.0,914.55,Medium,Generic - Mathew McNiven #4,Lectro Standard Block 22 - Mathew McNiven #2,682.65,566.7
Zone 3,Zone 3,Intra-Zone,3f2-2f1,0.0,914.55,Medium,Generic - Mathew McNiven #4,Lectro Standard Block 22 - Mathew McNiven #2,682.65,566.7
Parking Lot   East and West Stage,Zone 6,Cross-Zone,3f1-2f2,50.16,914.65,Medium,Shure PSM-1000 L8 - NAME GOES HERE,Lectro Standard Block 21 - Donovan McNiven #2,667.35,543.7
Parking Lot   East and West Stage,Parking Lot   East and West Stage,Intra-Zone,3f2-2f1,0.0,914.65,Medium,Senn Evol G2 B - ',Shure UHF-R H4 - ',657.55,529.0
Parking Lot   East and West Stage,Parking Lot   East and West Stage,Intra-Zone,3f1-2f2,0.0,914.65,Medium,Senn Evol G2 B - ',Shure UHF-R H4 - ',657.55,529.0
Parking Lot   East and West Stage,Parking Lot   East and West Stage,Intra-Zone,3f1-2f2,0.0,914.725,Medium,Shure PSM-1000 L8 - ',Shure ULXD4 J50 - ',688.775,575.8
Parking Lot   East and West Stage,Parking Lot   East and West Stage,Intra-Zone,3f2-2f1,0.0,914.725,Medium,Sennheiser EM3732-II L - ',Shure PSM-1000 G10 - NAME GOES HERE,621.825,475.375
Parking Lot   East and West Stage,Parking Lot   East and West Stage,Intra-Zone,3f1-2f2,0.0,914.725,Medium,Sennheiser EM3732-II L - ',Shure PSM-1000 G10 - NAME GOES HERE,621.825,475.375
Parking Lot   East and West Stage,Parking Lot   East and West Stage,Intra-Zone,3f2-2f1,0.0,914.725,Medium,Shure PSM-1000 L8 - ',Shure ULXD4 J50 - ',688.775,575.8
Parking Lot   East and West Stage,Parking Lot   East and West Stage,Intra-Zone,3f1-2f2,0.0,914.775,Medium,RFWS Senn  36Mhz 662-698 - NAME GOES HERE,Lectro Standard Block 22 - '0/B,681.125,564.3
Parking Lot   East and West Stage,Parking Lot   East and West Stage,Intra-Zone,3f2-2f1,0.0,914.775,Medium,RFWS Senn  36Mhz 662-698 - NAME GOES HERE,Lectro Standard Block 22 - '0/B,681.125,564.3
Parking Lot   East and West Stage,Parking Lot   East and West Stage,Intra-Zone,2f1-f2,0.0,914.795,High,Generic - 662-698,Shure PSM-1000 G10 - NAME GOES HERE,695.085,475.375
